,year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
7395,2016,8,DL,Delta Air Lines Inc.,CAK,"Akron, OH: Akron-Canton Regional",120.0,20.0,9.71,1.11,4.68,0.0,4.5,6.0,0.0,1565.0,878.0,100.0,118.0,0.0,469.0
7396,2016,8,DL,Delta Air Lines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",162.0,23.0,13.22,1.13,0.5,0.0,8.15,5.0,0.0,1670.0,1152.0,24.0,17.0,0.0,477.0
7397,2016,8,DL,Delta Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",141.0,14.0,5.39,0.05,4.12,0.0,4.44,4.0,0.0,1076.0,342.0,11.0,134.0,0.0,589.0
7398,2016,8,DL,Delta Air Lines Inc.,ILM,"Wilmington, NC: Wilmington International",34.0,7.0,4.02,0.42,1.58,0.0,0.98,2.0,0.0,456.0,196.0,11.0,39.0,0.0,210.0
7399,2016,8,DL,Delta Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",89.0,14.0,6.02,0.97,4.03,0.0,2.98,3.0,0.0,928.0,404.0,29.0,170.0,0.0,325.0
7400,2016,8,DL,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",180.0,19.0,8.84,1.32,1.03,0.0,7.8,6.0,0.0,1794.0,1059.0,52.0,25.0,0.0,658.0
7401,2016,8,DL,Delta Air Lines Inc.,TUS,"Tucson, AZ: Tucson International",59.0,11.0,7.07,1.42,0.41,0.0,2.11,2.0,0.0,817.0,648.0,55.0,14.0,0.0,100.0
7402,2016,8,DL,Delta Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",138.0,19.0,9.49,1.09,3.58,0.0,4.84,6.0,1.0,1062.0,570.0,64.0,70.0,0.0,358.0
7403,2016,8,DL,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",88.0,11.0,4.41,0.73,1.09,0.0,4.76,3.0,0.0,981.0,357.0,33.0,28.0,0.0,563.0
7404,2016,8,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",318.0,53.0,23.49,1.76,6.44,1.0,20.31,9.0,0.0,4399.0,2366.0,97.0,216.0,60.0,1660.0
7405,2016,8,DL,Delta Air Lines Inc.,DAL,"Dallas, TX: Dallas Love Field",147.0,21.0,9.16,0.81,7.04,0.0,3.99,5.0,0.0,1201.0,822.0,19.0,183.0,0.0,177.0
7406,2016,8,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",179.0,32.0,16.17,2.74,5.77,0.0,7.32,7.0,1.0,2243.0,1282.0,124.0,179.0,0.0,658.0
7407,2016,8,DL,Delta Air Lines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",141.0,18.0,10.64,0.98,2.04,0.0,4.33,2.0,0.0,1970.0,1576.0,23.0,50.0,0.0,321.0
7408,2016,8,DL,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",128.0,18.0,6.49,1.19,2.75,0.0,7.57,2.0,0.0,1388.0,362.0,39.0,102.0,0.0,885.0
7409,2016,8,DL,Delta Air Lines Inc.,BGR,"Bangor, ME: Bangor International",57.0,18.0,7.05,0.73,4.21,0.0,6.01,1.0,0.0,1937.0,1215.0,32.0,237.0,0.0,453.0
7410,2016,8,DL,Delta Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",82.0,16.0,6.82,0.16,2.05,0.0,6.96,3.0,0.0,1165.0,363.0,20.0,97.0,0.0,685.0
7411,2016,8,DL,Delta Air Lines Inc.,CHA,"Chattanooga, TN: Lovell Field",62.0,17.0,7.1,0.26,3.14,0.0,6.5,2.0,0.0,1507.0,777.0,11.0,88.0,0.0,631.0
7412,2016,8,DL,Delta Air Lines Inc.,BTV,"Burlington, VT: Burlington International",25.0,8.0,2.79,0.18,2.21,0.0,2.81,2.0,0.0,555.0,145.0,10.0,130.0,0.0,270.0
7413,2016,8,DL,Delta Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",35.0,7.0,6.18,0.0,0.44,0.0,0.38,0.0,0.0,1037.0,990.0,0.0,24.0,0.0,23.0
7414,2016,8,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",92.0,16.0,7.45,0.0,3.92,0.0,4.64,0.0,0.0,1570.0,768.0,0.0,125.0,0.0,677.0
7415,2016,8,DL,Delta Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",31.0,4.0,2.82,0.0,1.18,0.0,0.0,2.0,0.0,334.0,306.0,0.0,28.0,0.0,0.0
7416,2016,8,DL,Delta Air Lines Inc.,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",34.0,6.0,1.24,1.03,1.0,0.0,2.72,1.0,0.0,546.0,161.0,34.0,23.0,0.0,328.0
7417,2016,8,DL,Delta Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",305.0,57.0,29.63,2.86,11.49,0.0,13.03,4.0,0.0,5635.0,2605.0,683.0,661.0,0.0,1686.0
7418,2016,8,DL,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",286.0,68.0,21.29,3.06,31.39,0.0,12.26,6.0,1.0,6324.0,3012.0,181.0,1606.0,0.0,1525.0
7419,2016,8,DL,Delta Air Lines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",33.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0
7420,2016,8,DL,Delta Air Lines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",81.0,14.0,6.3,0.5,2.22,0.0,4.98,1.0,0.0,1038.0,544.0,21.0,86.0,0.0,387.0
7421,2016,8,DL,Delta Air Lines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",202.0,39.0,19.75,1.36,3.83,0.0,14.06,5.0,0.0,3218.0,1621.0,38.0,106.0,0.0,1453.0
7422,2016,8,DL,Delta Air Lines Inc.,GEG,"Spokane, WA: Spokane International",200.0,33.0,15.51,2.03,2.62,0.0,12.84,5.0,0.0,2895.0,1510.0,258.0,113.0,0.0,1014.0
7423,2016,8,DL,Delta Air Lines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",52.0,8.0,4.51,0.4,0.33,0.0,2.77,2.0,0.0,902.0,411.0,6.0,37.0,0.0,448.0
7424,2016,8,DL,Delta Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",95.0,12.0,7.19,0.81,1.57,0.0,2.44,2.0,0.0,1019.0,655.0,29.0,73.0,0.0,262.0
7425,2016,8,DL,Delta Air Lines Inc.,ROC,"Rochester, NY: Greater Rochester International",127.0,32.0,15.86,1.26,6.65,0.0,8.23,2.0,0.0,2774.0,1548.0,84.0,372.0,0.0,770.0
7426,2016,8,DL,Delta Air Lines Inc.,SHV,"Shreveport, LA: Shreveport Regional",27.0,3.0,0.23,0.45,2.0,0.0,0.32,2.0,0.0,106.0,13.0,25.0,50.0,0.0,18.0
7427,2016,8,DL,Delta Air Lines Inc.,TUL,"Tulsa, OK: Tulsa International",67.0,12.0,6.36,0.42,0.0,0.0,5.22,1.0,0.0,867.0,450.0,28.0,0.0,0.0,389.0
7428,2016,8,DL,Delta Air Lines Inc.,MOB,"Mobile, AL: Mobile Regional",31.0,8.0,3.47,0.39,1.45,0.0,2.7,1.0,0.0,575.0,308.0,18.0,108.0,0.0,141.0
7429,2016,8,DL,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula International",92.0,23.0,14.32,0.71,3.59,0.0,4.39,1.0,0.0,1097.0,660.0,34.0,82.0,0.0,321.0
7430,2016,8,DL,Delta Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",56.0,6.0,2.61,0.17,0.44,0.0,2.77,2.0,0.0,368.0,200.0,14.0,30.0,0.0,124.0
7431,2016,8,DL,Delta Air Lines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",36.0,8.0,2.76,0.59,1.62,0.0,3.03,1.0,0.0,487.0,193.0,61.0,65.0,0.0,168.0
7432,2016,8,DL,Delta Air Lines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",31.0,7.0,4.12,0.0,0.27,0.0,2.61,0.0,0.0,255.0,174.0,0.0,8.0,0.0,73.0
7433,2016,8,DL,Delta Air Lines Inc.,HOU,"Houston, TX: William P Hobby",124.0,19.0,11.36,0.24,3.82,0.0,3.58,3.0,2.0,1570.0,990.0,33.0,141.0,0.0,406.0
7434,2016,8,DL,Delta Air Lines Inc.,SGF,"Springfield, MO: Springfield-Branson National",31.0,6.0,2.0,1.02,1.34,0.0,1.63,0.0,0.0,209.0,111.0,18.0,32.0,0.0,48.0
7435,2016,8,DL,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne International",120.0,15.0,12.7,0.48,0.81,0.0,1.01,3.0,0.0,1169.0,970.0,36.0,87.0,0.0,76.0
7436,2016,8,DL,Delta Air Lines Inc.,BMI,"Bloomington/Normal, IL: Central Illinois Regional",32.0,7.0,4.26,0.0,1.11,0.0,1.63,0.0,0.0,520.0,376.0,0.0,33.0,0.0,111.0
7437,2016,8,DL,Delta Air Lines Inc.,TYS,"Knoxville, TN: McGhee Tyson",92.0,13.0,5.72,1.06,0.65,0.0,5.57,3.0,0.0,1098.0,383.0,30.0,30.0,0.0,655.0
7438,2016,8,DL,Delta Air Lines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",35.0,4.0,2.0,0.01,1.0,0.0,0.99,2.0,1.0,209.0,88.0,1.0,48.0,0.0,72.0
7439,2016,8,DL,Delta Air Lines Inc.,RAP,"Rapid City, SD: Rapid City Regional",34.0,11.0,5.32,0.0,4.22,0.0,1.46,1.0,0.0,1442.0,1211.0,0.0,159.0,0.0,72.0
7440,2016,8,DL,Delta Air Lines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",129.0,23.0,10.67,0.8,6.38,0.0,5.14,3.0,0.0,2357.0,1233.0,38.0,272.0,0.0,814.0
7441,2016,8,DL,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International",124.0,29.0,8.24,0.82,11.83,0.0,8.11,4.0,0.0,2172.0,793.0,28.0,596.0,0.0,755.0
7442,2016,8,DL,Delta Air Lines Inc.,ATW,"Appleton, WI: Appleton International",66.0,9.0,6.04,0.0,1.0,0.0,1.96,1.0,0.0,383.0,292.0,0.0,18.0,0.0,73.0
7443,2016,8,DL,Delta Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",31.0,6.0,1.19,1.0,1.0,0.0,2.81,2.0,0.0,359.0,70.0,17.0,19.0,0.0,253.0
7444,2016,8,DL,Delta Air Lines Inc.,KOA,"Kona, HI: Kona International Airport at Keahole",62.0,14.0,8.5,0.0,1.5,0.0,4.0,1.0,0.0,1005.0,786.0,0.0,38.0,0.0,181.0
7445,2016,8,DL,Delta Air Lines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",64.0,8.0,6.04,0.0,0.0,0.0,1.96,2.0,0.0,676.0,589.0,0.0,0.0,0.0,87.0
7446,2016,8,DL,Delta Air Lines Inc.,JNU,"Juneau, AK: Juneau International",31.0,4.0,1.67,0.0,0.03,0.0,2.3,0.0,0.0,267.0,91.0,0.0,2.0,0.0,174.0
7447,2016,8,DL,Delta Air Lines Inc.,TVC,"Traverse City, MI: Cherry Capital",81.0,13.0,4.26,1.0,3.1,0.0,4.64,3.0,0.0,1053.0,545.0,29.0,63.0,0.0,416.0
7448,2016,8,DL,Delta Air Lines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",30.0,6.0,1.98,0.92,0.03,0.0,3.07,0.0,0.0,660.0,268.0,52.0,1.0,0.0,339.0
7449,2016,8,DL,Delta Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",93.0,15.0,6.1,2.91,0.01,0.0,5.99,3.0,0.0,1233.0,405.0,110.0,1.0,0.0,717.0
7450,2016,8,DL,Delta Air Lines Inc.,DLH,"Duluth, MN: Duluth International",26.0,7.0,0.84,0.72,2.06,0.0,3.37,1.0,0.0,312.0,26.0,83.0,84.0,0.0,119.0
7451,2016,8,DL,Delta Air Lines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",97.0,15.0,7.24,0.0,4.29,0.0,3.47,0.0,0.0,824.0,303.0,0.0,97.0,0.0,424.0
7452,2016,8,DL,Delta Air Lines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",31.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0
7453,2016,8,DL,Delta Air Lines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",31.0,4.0,3.15,0.0,0.05,0.0,0.8,0.0,0.0,318.0,264.0,0.0,3.0,0.0,51.0
7454,2016,8,DL,Delta Air Lines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",35.0,7.0,3.4,2.0,1.0,0.0,0.6,1.0,0.0,1209.0,823.0,151.0,20.0,0.0,215.0
7455,2016,8,DL,Delta Air Lines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",30.0,8.0,3.12,1.77,0.0,0.0,3.11,1.0,0.0,1249.0,389.0,760.0,0.0,0.0,100.0
7456,2016,8,DL,Delta Air Lines Inc.,EVV,"Evansville, IN: Evansville Regional",31.0,3.0,0.03,0.07,1.0,0.0,1.89,0.0,0.0,249.0,5.0,6.0,21.0,0.0,217.0
7457,2016,8,DL,Delta Air Lines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7458,2016,8,DL,Delta Air Lines Inc.,GNV,"Gainesville, FL: Gainesville Regional",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7459,2016,8,DL,Delta Air Lines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7460,2016,8,DL,Delta Air Lines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7461,2016,8,DL,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7462,2016,8,EV,ExpressJet Airlines Inc.,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",101.0,31.0,12.56,0.0,7.11,0.0,11.33,2.0,0.0,2018.0,839.0,0.0,270.0,0.0,909.0
7463,2016,8,EV,ExpressJet Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",168.0,35.0,9.75,2.09,8.7,0.0,14.46,1.0,0.0,2272.0,910.0,79.0,276.0,0.0,1007.0
7464,2016,8,EV,ExpressJet Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",529.0,142.0,54.63,2.19,29.85,0.0,55.33,22.0,1.0,9323.0,3556.0,153.0,1510.0,0.0,4104.0
7465,2016,8,EV,ExpressJet Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2553.0,703.0,216.09,0.0,139.08,0.0,347.83,140.0,27.0,66114.0,30969.0,0.0,5689.0,0.0,29456.0
7466,2016,8,EV,ExpressJet Airlines Inc.,JLN,"Joplin, MO: Joplin Regional",7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,183.0,0.0,0.0,0.0,0.0
7467,2016,8,EV,ExpressJet Airlines Inc.,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",93.0,27.0,10.06,0.0,5.27,0.0,11.67,5.0,0.0,2139.0,901.0,0.0,241.0,0.0,997.0
7468,2016,8,EV,ExpressJet Airlines Inc.,SPI,"Springfield, IL: Abraham Lincoln Capital",62.0,20.0,4.36,0.0,5.25,0.0,10.39,1.0,0.0,1128.0,206.0,0.0,130.0,0.0,792.0
7469,2016,8,EV,ExpressJet Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",542.0,120.0,34.79,1.14,26.72,0.0,57.35,46.0,0.0,8887.0,3799.0,51.0,1120.0,0.0,3917.0
7470,2016,8,EV,ExpressJet Airlines Inc.,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",78.0,20.0,5.89,0.0,5.34,0.0,8.77,5.0,0.0,1353.0,352.0,0.0,180.0,0.0,821.0
7471,2016,8,EV,ExpressJet Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",107.0,22.0,7.5,1.84,6.95,0.0,5.7,1.0,1.0,1335.0,572.0,91.0,256.0,0.0,416.0
7472,2016,8,EV,ExpressJet Airlines Inc.,GGG,"Longview, TX: East Texas Regional",30.0,11.0,2.36,0.0,2.99,0.0,5.65,5.0,0.0,841.0,226.0,0.0,90.0,0.0,525.0
7473,2016,8,EV,ExpressJet Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",268.0,65.0,20.09,1.92,19.96,0.0,23.02,5.0,0.0,4432.0,1475.0,183.0,957.0,0.0,1817.0
7474,2016,8,EV,ExpressJet Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",204.0,49.0,19.17,2.43,16.98,0.0,10.41,6.0,1.0,3012.0,1374.0,129.0,569.0,0.0,940.0
7475,2016,8,EV,ExpressJet Airlines Inc.,LRD,"Laredo, TX: Laredo International",206.0,45.0,15.15,1.88,5.49,0.0,22.48,8.0,2.0,4164.0,2198.0,95.0,250.0,0.0,1621.0
7476,2016,8,EV,ExpressJet Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",182.0,48.0,15.28,2.41,8.48,0.0,21.83,3.0,1.0,3407.0,1238.0,125.0,256.0,0.0,1788.0
7477,2016,8,EV,ExpressJet Airlines Inc.,GCK,"Garden City, KS: Garden City Regional",62.0,14.0,5.33,0.0,1.94,0.0,6.74,4.0,0.0,828.0,332.0,0.0,73.0,0.0,423.0
7478,2016,8,EV,ExpressJet Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",465.0,128.0,60.49,1.28,22.46,0.0,43.76,8.0,1.0,10958.0,5821.0,41.0,1118.0,0.0,3978.0
7479,2016,8,EV,ExpressJet Airlines Inc.,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",122.0,33.0,12.04,0.0,9.27,0.0,11.7,9.0,0.0,1861.0,996.0,0.0,259.0,0.0,606.0
7480,2016,8,EV,ExpressJet Airlines Inc.,ABI,"Abilene, TX: Abilene Regional",27.0,7.0,1.6,0.0,3.33,0.0,2.07,0.0,0.0,199.0,52.0,0.0,103.0,0.0,44.0
7481,2016,8,EV,ExpressJet Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",130.0,29.0,10.19,0.55,4.49,0.0,13.77,1.0,0.0,1631.0,494.0,19.0,158.0,0.0,960.0
7482,2016,8,EV,ExpressJet Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",40.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,216.0,27.0,41.0,46.0,0.0,102.0
7483,2016,8,EV,ExpressJet Airlines Inc.,MLU,"Monroe, LA: Monroe Regional",261.0,60.0,27.08,0.0,11.09,0.0,21.83,6.0,2.0,4346.0,2252.0,0.0,463.0,0.0,1631.0
7484,2016,8,EV,ExpressJet Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Municipal",116.0,41.0,19.18,0.0,9.76,0.0,12.05,3.0,0.0,3594.0,2284.0,0.0,394.0,0.0,916.0
7485,2016,8,EV,ExpressJet Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",168.0,30.0,5.29,1.81,6.17,0.0,16.73,2.0,0.0,2578.0,430.0,157.0,459.0,0.0,1532.0
7486,2016,8,EV,ExpressJet Airlines Inc.,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",44.0,10.0,3.23,0.0,2.49,0.0,4.28,3.0,1.0,911.0,428.0,0.0,155.0,0.0,328.0
7487,2016,8,EV,ExpressJet Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",30.0,11.0,5.16,0.0,3.23,0.0,2.61,1.0,0.0,461.0,249.0,0.0,75.0,0.0,137.0
7488,2016,8,EV,ExpressJet Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",250.0,57.0,16.47,0.48,20.01,0.0,20.04,5.0,0.0,3271.0,822.0,37.0,628.0,0.0,1784.0
7489,2016,8,EV,ExpressJet Airlines Inc.,LCH,"Lake Charles, LA: Lake Charles Regional",126.0,26.0,8.53,1.0,4.77,0.0,11.7,2.0,0.0,1744.0,700.0,52.0,174.0,0.0,818.0
7490,2016,8,EV,ExpressJet Airlines Inc.,GRI,"Grand Island, NE: Central Nebraska Regional",58.0,11.0,3.28,0.0,1.64,0.0,6.08,4.0,0.0,860.0,431.0,0.0,106.0,0.0,323.0
7491,2016,8,EV,ExpressJet Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",429.0,97.0,41.15,0.65,14.15,0.0,41.06,6.0,0.0,7970.0,3177.0,61.0,1601.0,0.0,3131.0
7492,2016,8,EV,ExpressJet Airlines Inc.,ACT,"Waco, TX: Waco Regional",119.0,33.0,15.07,0.0,1.73,0.0,16.2,10.0,0.0,2633.0,1557.0,0.0,160.0,0.0,916.0
7493,2016,8,EV,ExpressJet Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",244.0,64.0,20.91,3.21,18.84,0.0,21.05,10.0,0.0,3484.0,1209.0,169.0,839.0,0.0,1267.0
7494,2016,8,EV,ExpressJet Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",146.0,28.0,8.85,0.7,8.68,0.0,9.76,4.0,0.0,1877.0,893.0,62.0,339.0,0.0,583.0
7495,2016,8,EV,ExpressJet Airlines Inc.,HOU,"Houston, TX: William P Hobby",122.0,43.0,25.98,0.0,5.23,0.0,11.8,4.0,3.0,2915.0,1772.0,0.0,267.0,0.0,876.0
7496,2016,8,EV,ExpressJet Airlines Inc.,ROW,"Roswell, NM: Roswell International Air Center",10.0,4.0,2.28,0.0,0.72,0.0,1.0,0.0,0.0,489.0,334.0,0.0,47.0,0.0,108.0
7497,2016,8,EV,ExpressJet Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",263.0,59.0,20.81,1.03,16.66,0.0,20.5,7.0,0.0,3358.0,1175.0,44.0,575.0,0.0,1564.0
7498,2016,8,EV,ExpressJet Airlines Inc.,BTV,"Burlington, VT: Burlington International",239.0,63.0,20.6,0.85,24.73,0.0,16.82,11.0,1.0,3775.0,1202.0,63.0,1325.0,0.0,1185.0
7499,2016,8,EV,ExpressJet Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",249.0,51.0,18.43,0.15,10.96,0.0,21.47,20.0,0.0,3727.0,1615.0,10.0,564.0,0.0,1538.0
7500,2016,8,EV,ExpressJet Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",347.0,80.0,20.55,2.09,34.28,0.0,23.09,23.0,1.0,5438.0,1748.0,188.0,1714.0,0.0,1788.0
7501,2016,8,EV,ExpressJet Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",346.0,102.0,40.67,0.41,21.74,0.0,39.18,15.0,0.0,6633.0,2586.0,42.0,1059.0,0.0,2946.0
7502,2016,8,EV,ExpressJet Airlines Inc.,HPN,"White Plains, NY: Westchester County",271.0,94.0,41.05,0.62,26.43,0.0,25.9,4.0,3.0,6606.0,3209.0,134.0,1116.0,0.0,2147.0
7503,2016,8,EV,ExpressJet Airlines Inc.,LGA,"New York, NY: LaGuardia",1321.0,321.0,107.23,0.0,87.15,0.0,126.62,100.0,9.0,31069.0,13638.0,0.0,5917.0,0.0,11514.0
7504,2016,8,EV,ExpressJet Airlines Inc.,MEM,"Memphis, TN: Memphis International",147.0,12.0,4.74,0.0,5.15,0.0,2.11,4.0,0.0,767.0,334.0,0.0,173.0,0.0,260.0
7505,2016,8,EV,ExpressJet Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",188.0,37.0,13.7,1.0,9.16,0.0,13.14,7.0,1.0,2508.0,890.0,83.0,323.0,0.0,1212.0
7506,2016,8,EV,ExpressJet Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",15.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0
7507,2016,8,EV,ExpressJet Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",3959.0,722.0,102.46,21.21,315.28,0.0,283.05,56.0,38.0,48907.0,9569.0,2081.0,17596.0,0.0,19661.0
7509,2016,8,EV,ExpressJet Airlines Inc.,ALB,"Albany, NY: Albany International",22.0,4.0,1.57,0.0,0.06,0.0,2.37,1.0,0.0,321.0,151.0,0.0,2.0,0.0,168.0
7510,2016,8,EV,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",3202.0,703.0,89.6,9.23,345.75,0.0,258.42,252.0,12.0,56564.0,9937.0,903.0,26580.0,0.0,19144.0
7511,2016,8,EV,ExpressJet Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",172.0,42.0,15.13,0.83,10.1,0.0,15.94,6.0,2.0,2350.0,819.0,30.0,444.0,0.0,1057.0
7512,2016,8,EV,ExpressJet Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",224.0,44.0,11.99,0.0,10.84,0.0,21.17,13.0,0.0,3387.0,1011.0,0.0,572.0,0.0,1804.0
7513,2016,8,EV,ExpressJet Airlines Inc.,BNA,"Nashville, TN: Nashville International",159.0,40.0,16.11,0.43,14.58,0.0,8.87,3.0,1.0,2533.0,1209.0,28.0,747.0,0.0,549.0
7514,2016,8,EV,ExpressJet Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3513.0,769.0,108.86,12.38,435.4,0.0,212.36,140.0,16.0,63584.0,11311.0,1339.0,34871.0,0.0,16063.0
7515,2016,8,EV,ExpressJet Airlines Inc.,MEI,"Meridian, MS: Key Field",85.0,26.0,7.84,0.0,7.25,0.0,10.91,0.0,0.0,2045.0,733.0,0.0,278.0,0.0,1034.0
7516,2016,8,EV,ExpressJet Airlines Inc.,PIB,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",54.0,19.0,3.36,0.0,1.36,0.0,14.28,0.0,0.0,2205.0,1226.0,0.0,56.0,0.0,923.0
7517,2016,8,EV,ExpressJet Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",172.0,38.0,14.83,0.61,13.02,0.0,9.55,1.0,2.0,2046.0,711.0,48.0,650.0,0.0,637.0
7518,2016,8,EV,ExpressJet Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",22.0,6.0,0.18,0.0,1.74,0.0,4.07,1.0,0.0,240.0,11.0,0.0,76.0,0.0,153.0
7519,2016,8,EV,ExpressJet Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",144.0,31.0,14.51,0.0,5.0,0.0,11.49,5.0,1.0,1834.0,784.0,0.0,174.0,0.0,876.0
